order_id,item_id,product_id,quantity,list_price,discount,order_status,order_date,required_date,shipped_date,customer_id,customer_first_name,customer_last_name,customer_city,customer_state,product_name,model_year,product_price,category_name,brand_name,store_name,store_city,store_state,staff_first_name,staff_last_name,staff_active,stock_quantity
516,1,7,1,3999.99,0.05,4,2016-10-21,2016-10-23,2016-10-24,111,Shila,White,Orchard Park,NY,Trek Slash 8 27.5 - 2016,2016,3999.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,8.0
516,2,5,2,1320.99,0.1,4,2016-10-21,2016-10-23,2016-10-24,111,Shila,White,Orchard Park,NY,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
517,1,21,2,269.99,0.07,4,2016-10-21,2016-10-22,2016-10-24,613,Margene,Eaton,Wantagh,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
518,1,16,2,599.99,0.2,4,2016-10-22,2016-10-24,2016-10-25,1374,Juliane,Dillard,Glendora,CA,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,4.0
518,2,5,2,1320.99,0.05,4,2016-10-22,2016-10-24,2016-10-25,1374,Juliane,Dillard,Glendora,CA,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,22.0
518,3,25,2,499.99,0.05,4,2016-10-22,2016-10-24,2016-10-25,1374,Juliane,Dillard,Glendora,CA,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,10.0
518,4,15,2,529.99,0.2,4,2016-10-22,2016-10-24,2016-10-25,1374,Juliane,Dillard,Glendora,CA,Electra Moto 1 - 2016,2016,529.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,3.0
518,5,11,2,1680.99,0.07,4,2016-10-22,2016-10-24,2016-10-25,1374,Juliane,Dillard,Glendora,CA,Surly Straggler 650b - 2016,2016,1680.99,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,8.0
519,1,6,1,469.99,0.07,4,2016-10-22,2016-10-23,2016-10-24,54,Fran,Yang,Utica,NY,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,11.0
519,2,16,1,599.99,0.1,4,2016-10-22,2016-10-23,2016-10-24,54,Fran,Yang,Utica,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
519,3,23,2,299.99,0.05,4,2016-10-22,2016-10-23,2016-10-24,54,Fran,Yang,Utica,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
519,4,18,2,449.0,0.2,4,2016-10-22,2016-10-23,2016-10-24,54,Fran,Yang,Utica,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,13.0
519,5,7,1,3999.99,0.05,4,2016-10-22,2016-10-23,2016-10-24,54,Fran,Yang,Utica,NY,Trek Slash 8 27.5 - 2016,2016,3999.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,8.0
520,1,26,1,599.99,0.1,4,2016-10-23,2016-10-26,2016-10-24,639,Ronald,Parsons,Maspeth,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
520,2,24,1,549.99,0.2,4,2016-10-23,2016-10-26,2016-10-24,639,Ronald,Parsons,Maspeth,NY,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
520,3,10,1,1549.0,0.07,4,2016-10-23,2016-10-26,2016-10-24,639,Ronald,Parsons,Maspeth,NY,Surly Straggler - 2016,2016,1549.0,Cyclocross Bicycles,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,13.0
521,1,5,1,1320.99,0.2,4,2016-10-23,2016-10-25,2016-10-25,664,Augustus,Schmidt,Corona,NY,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
521,2,14,1,269.99,0.2,4,2016-10-23,2016-10-25,2016-10-25,664,Augustus,Schmidt,Corona,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,18.0
522,1,4,2,2899.99,0.07,4,2016-10-23,2016-10-24,2016-10-24,724,Lois,Steele,Ossining,NY,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
522,2,22,2,269.99,0.07,4,2016-10-23,2016-10-24,2016-10-24,724,Lois,Steele,Ossining,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,0.0
522,3,21,1,269.99,0.05,4,2016-10-23,2016-10-24,2016-10-24,724,Lois,Steele,Ossining,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
523,1,12,1,549.99,0.2,4,2016-10-24,2016-10-26,2016-10-27,1056,Rebbecca,Espinoza,Mount Vernon,NY,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
523,2,20,1,599.99,0.05,4,2016-10-24,2016-10-26,2016-10-27,1056,Rebbecca,Espinoza,Mount Vernon,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
523,3,5,2,1320.99,0.1,4,2016-10-24,2016-10-26,2016-10-27,1056,Rebbecca,Espinoza,Mount Vernon,NY,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
523,4,16,2,599.99,0.07,4,2016-10-24,2016-10-26,2016-10-27,1056,Rebbecca,Espinoza,Mount Vernon,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,20.0
524,1,11,1,1680.99,0.07,4,2016-10-25,2016-10-26,2016-10-27,569,Lucas,Estes,Santa Monica,CA,Surly Straggler 650b - 2016,2016,1680.99,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,8.0
524,2,2,1,749.99,0.05,4,2016-10-25,2016-10-26,2016-10-27,569,Lucas,Estes,Santa Monica,CA,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,5.0
524,3,9,1,2999.99,0.2,4,2016-10-25,2016-10-26,2016-10-27,569,Lucas,Estes,Santa Monica,CA,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,11.0
524,4,3,2,999.99,0.07,4,2016-10-25,2016-10-26,2016-10-27,569,Lucas,Estes,Santa Monica,CA,Surly Wednesday Frameset - 2016,2016,999.99,Mountain Bikes,Surly,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,6.0
524,5,26,1,599.99,0.05,4,2016-10-25,2016-10-26,2016-10-27,569,Lucas,Estes,Santa Monica,CA,Electra Townie Original 7D EQ - 2016,2016,599.99,Comfort Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,16.0
525,1,9,2,2999.99,0.07,4,2016-10-26,2016-10-28,2016-10-29,1315,Omega,Johnston,Canyon Country,CA,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,11.0
525,2,6,2,469.99,0.07,4,2016-10-26,2016-10-28,2016-10-29,1315,Omega,Johnston,Canyon Country,CA,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,0.0
525,3,10,1,1549.0,0.1,4,2016-10-26,2016-10-28,2016-10-29,1315,Omega,Johnston,Canyon Country,CA,Surly Straggler - 2016,2016,1549.0,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,15.0
526,1,3,2,999.99,0.1,4,2016-10-26,2016-10-28,2016-10-28,1096,Tonda,Webb,Baldwinsville,NY,Surly Wednesday Frameset - 2016,2016,999.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,28.0
526,2,8,1,1799.99,0.1,4,2016-10-26,2016-10-28,2016-10-28,1096,Tonda,Webb,Baldwinsville,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,1.0
526,3,21,1,269.99,0.05,4,2016-10-26,2016-10-28,2016-10-28,1096,Tonda,Webb,Baldwinsville,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
526,4,15,1,529.99,0.07,4,2016-10-26,2016-10-28,2016-10-28,1096,Tonda,Webb,Baldwinsville,NY,Electra Moto 1 - 2016,2016,529.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,6.0
527,1,18,2,449.0,0.07,4,2016-10-27,2016-10-29,2016-10-28,506,Irving,Pitts,Torrance,CA,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,16.0
527,2,4,1,2899.99,0.2,4,2016-10-27,2016-10-29,2016-10-28,506,Irving,Pitts,Torrance,CA,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,23.0
527,3,19,1,449.0,0.1,4,2016-10-27,2016-10-29,2016-10-28,506,Irving,Pitts,Torrance,CA,Pure Cycles William 3-Speed - 2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,4.0
527,4,9,2,2999.99,0.2,4,2016-10-27,2016-10-29,2016-10-28,506,Irving,Pitts,Torrance,CA,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,11.0
528,1,21,2,269.99,0.05,4,2016-10-28,2016-10-31,2016-10-31,676,Gayle,Wilkinson,Lindenhurst,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
529,1,12,2,549.99,0.07,4,2016-10-28,2016-10-30,2016-10-31,753,Mandi,Gibbs,East Elmhurst,NY,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
530,1,2,2,749.99,0.05,4,2016-10-28,2016-10-31,2016-10-31,773,Yolando,Wade,Massapequa,NY,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
530,2,4,1,2899.99,0.07,4,2016-10-28,2016-10-31,2016-10-31,773,Yolando,Wade,Massapequa,NY,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
530,3,6,2,469.99,0.2,4,2016-10-28,2016-10-31,2016-10-31,773,Yolando,Wade,Massapequa,NY,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,11.0
531,1,6,1,469.99,0.2,4,2016-10-28,2016-10-29,2016-10-30,116,Merlene,Vinson,Euless,TX,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,27.0
531,2,12,2,549.99,0.2,4,2016-10-28,2016-10-29,2016-10-30,116,Merlene,Vinson,Euless,TX,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,30.0
531,3,25,1,499.99,0.07,4,2016-10-28,2016-10-29,2016-10-30,116,Merlene,Vinson,Euless,TX,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,15.0
532,1,17,2,429.0,0.07,4,2016-10-29,2016-10-31,2016-10-30,817,Zelda,Pratt,Lancaster,NY,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,3.0
532,2,16,2,599.99,0.2,4,2016-10-29,2016-10-31,2016-10-30,817,Zelda,Pratt,Lancaster,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
532,3,12,1,549.99,0.1,4,2016-10-29,2016-10-31,2016-10-30,817,Zelda,Pratt,Lancaster,NY,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
533,1,4,1,2899.99,0.2,4,2016-10-29,2016-11-01,2016-11-01,1334,Ashleigh,Finch,Newburgh,NY,Trek Fuel EX 8 29 - 2016,2016,2899.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
533,2,12,2,549.99,0.1,4,2016-10-29,2016-11-01,2016-11-01,1334,Ashleigh,Finch,Newburgh,NY,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
533,3,10,1,1549.0,0.2,4,2016-10-29,2016-11-01,2016-11-01,1334,Ashleigh,Finch,Newburgh,NY,Surly Straggler - 2016,2016,1549.0,Cyclocross Bicycles,Surly,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,13.0
533,4,25,1,499.99,0.05,4,2016-10-29,2016-11-01,2016-11-01,1334,Ashleigh,Finch,Newburgh,NY,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,18.0
534,1,21,2,269.99,0.05,4,2016-10-29,2016-10-30,2016-10-31,1406,Farrah,Orr,New Hyde Park,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
534,2,9,2,2999.99,0.05,4,2016-10-29,2016-10-30,2016-10-31,1406,Farrah,Orr,New Hyde Park,NY,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,17.0
534,3,2,1,749.99,0.07,4,2016-10-29,2016-10-30,2016-10-31,1406,Farrah,Orr,New Hyde Park,NY,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
534,4,24,2,549.99,0.1,4,2016-10-29,2016-10-30,2016-10-31,1406,Farrah,Orr,New Hyde Park,NY,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
535,1,24,1,549.99,0.05,4,2016-10-29,2016-10-31,2016-11-01,835,Roseanne,Maynard,Euless,TX,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,18.0
535,2,15,1,529.99,0.1,4,2016-10-29,2016-10-31,2016-11-01,835,Roseanne,Maynard,Euless,TX,Electra Moto 1 - 2016,2016,529.99,Cruisers Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,22.0
535,3,22,2,269.99,0.1,4,2016-10-29,2016-10-31,2016-11-01,835,Roseanne,Maynard,Euless,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,20.0
536,1,22,1,269.99,0.1,4,2016-10-31,2016-11-02,2016-11-01,759,Cira,Downs,Oakland,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,29.0
536,2,2,1,749.99,0.1,4,2016-10-31,2016-11-02,2016-11-01,759,Cira,Downs,Oakland,CA,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,5.0
536,3,12,2,549.99,0.05,4,2016-10-31,2016-11-02,2016-11-01,759,Cira,Downs,Oakland,CA,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,16.0
536,4,14,1,269.99,0.07,4,2016-10-31,2016-11-02,2016-11-01,759,Cira,Downs,Oakland,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Cruisers Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,8.0
537,1,10,1,1549.0,0.05,4,2016-10-31,2016-11-01,2016-11-03,1353,Agatha,Daniels,South El Monte,CA,Surly Straggler - 2016,2016,1549.0,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,15.0
537,2,26,1,599.99,0.05,4,2016-10-31,2016-11-01,2016-11-03,1353,Agatha,Daniels,South El Monte,CA,Electra Townie Original 7D EQ - 2016,2016,599.99,Comfort Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,16.0
537,3,17,2,429.0,0.1,4,2016-10-31,2016-11-01,2016-11-03,1353,Agatha,Daniels,South El Monte,CA,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,2.0
537,4,25,2,499.99,0.2,4,2016-10-31,2016-11-01,2016-11-03,1353,Agatha,Daniels,South El Monte,CA,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Mireya,Copeland,True,10.0
538,1,2,2,749.99,0.2,4,2016-11-02,2016-11-05,2016-11-05,341,Delana,Scott,Mount Vernon,NY,Ritchey Timberwolf Frameset - 2016,2016,749.99,Mountain Bikes,Ritchey,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,16.0
539,1,9,2,2999.99,0.1,4,2016-11-02,2016-11-04,2016-11-03,1144,Jewel,Sparks,Oakland Gardens,NY,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,17.0
539,2,23,1,299.99,0.05,4,2016-11-02,2016-11-04,2016-11-03,1144,Jewel,Sparks,Oakland Gardens,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,12.0
539,3,21,2,269.99,0.07,4,2016-11-02,2016-11-04,2016-11-03,1144,Jewel,Sparks,Oakland Gardens,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
540,1,19,1,449.0,0.1,4,2016-11-03,2016-11-05,2016-11-06,1429,Lorrie,Justice,Pomona,CA,Pure Cycles William 3-Speed - 2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,4.0
540,2,26,2,599.99,0.1,4,2016-11-03,2016-11-05,2016-11-06,1429,Lorrie,Justice,Pomona,CA,Electra Townie Original 7D EQ - 2016,2016,599.99,Comfort Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,16.0
540,3,23,2,299.99,0.07,4,2016-11-03,2016-11-05,2016-11-06,1429,Lorrie,Justice,Pomona,CA,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Children Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,9.0
541,1,22,2,269.99,0.05,4,2016-11-04,2016-11-07,2016-11-07,1228,Zulema,Clemons,Oakland,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Children Bicycles,Electra,Santa Cruz Bikes,Santa Cruz,CA,Genna,Serrano,True,29.0
542,1,16,2,599.99,0.2,4,2016-11-04,2016-11-06,2016-11-05,313,Melani,Jarvis,Maspeth,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
542,2,9,1,2999.99,0.1,4,2016-11-04,2016-11-06,2016-11-05,313,Melani,Jarvis,Maspeth,NY,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,17.0
542,3,20,1,599.99,0.1,4,2016-11-04,2016-11-06,2016-11-05,313,Melani,Jarvis,Maspeth,NY,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,20.0
542,4,19,2,449.0,0.2,4,2016-11-04,2016-11-06,2016-11-05,313,Melani,Jarvis,Maspeth,NY,Pure Cycles William 3-Speed - 2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,15.0
543,1,25,1,499.99,0.2,4,2016-11-06,2016-11-09,2016-11-08,62,Alica,Hunter,East Elmhurst,NY,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,18.0
543,2,18,1,449.0,0.2,4,2016-11-06,2016-11-09,2016-11-08,62,Alica,Hunter,East Elmhurst,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,13.0
543,3,26,2,599.99,0.05,4,2016-11-06,2016-11-09,2016-11-08,62,Alica,Hunter,East Elmhurst,NY,Electra Townie Original 7D EQ - 2016,2016,599.99,Comfort Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Marcelene,Boyer,True,2.0
544,1,12,1,549.99,0.05,4,2016-11-06,2016-11-07,2016-11-08,321,Chere,Hardin,Brooklyn,NY,Electra Townie Original 21D - 2016,2016,549.99,Cruisers Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,2.0
544,2,17,1,429.0,0.1,4,2016-11-06,2016-11-07,2016-11-08,321,Chere,Hardin,Brooklyn,NY,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,3.0
544,3,21,1,269.99,0.05,4,2016-11-06,2016-11-07,2016-11-08,321,Chere,Hardin,Brooklyn,NY,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Children Bicycles,Electra,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,16.0
545,1,25,2,499.99,0.2,4,2016-11-08,2016-11-10,2016-11-09,1108,Bao,Wade,Desoto,TX,Electra Townie Original 7D - 2015/2016,2016,499.99,Comfort Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,15.0
545,2,6,1,469.99,0.07,4,2016-11-08,2016-11-10,2016-11-09,1108,Bao,Wade,Desoto,TX,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Mountain Bikes,Surly,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,27.0
545,3,24,1,549.99,0.2,4,2016-11-08,2016-11-10,2016-11-09,1108,Bao,Wade,Desoto,TX,Electra Townie Original 21D - 2016,2016,549.99,Comfort Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,18.0
545,4,20,2,599.99,0.07,4,2016-11-08,2016-11-10,2016-11-09,1108,Bao,Wade,Desoto,TX,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Cruisers Bicycles,Electra,Rowlett Bikes,Rowlett,TX,Layla,Terrell,True,19.0
546,1,17,2,429.0,0.05,4,2016-11-09,2016-11-12,2016-11-10,470,Loise,Walker,Shirley,NY,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,3.0
546,2,8,1,1799.99,0.1,4,2016-11-09,2016-11-12,2016-11-10,470,Loise,Walker,Shirley,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,1.0
546,3,18,2,449.0,0.07,4,2016-11-09,2016-11-12,2016-11-10,470,Loise,Walker,Shirley,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,13.0
547,1,11,2,1680.99,0.05,4,2016-11-09,2016-11-11,2016-11-10,20,Aleta,Shepard,Sugar Land,TX,Surly Straggler 650b - 2016,2016,1680.99,Cyclocross Bicycles,Surly,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,30.0
547,2,9,1,2999.99,0.2,4,2016-11-09,2016-11-11,2016-11-10,20,Aleta,Shepard,Sugar Land,TX,Trek Conduit+ - 2016,2016,2999.99,Electric Bikes,Trek,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,23.0
547,3,5,1,1320.99,0.1,4,2016-11-09,2016-11-11,2016-11-10,20,Aleta,Shepard,Sugar Land,TX,Heller Shagamaw Frame - 2016,2016,1320.99,Mountain Bikes,Heller,Rowlett Bikes,Rowlett,TX,Kali,Vargas,True,3.0
548,1,8,1,1799.99,0.1,4,2016-11-11,2016-11-13,2016-11-13,739,Bobbi,Banks,Bayside,NY,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Mountain Bikes,Trek,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,1.0
548,2,11,2,1680.99,0.07,4,2016-11-11,2016-11-13,2016-11-13,739,Bobbi,Banks,Bayside,NY,Surly Straggler 650b - 2016,2016,1680.99,Cyclocross Bicycles,Surly,Baldwin Bikes,Baldwin,NY,Venita,Daniel,True,21.0
